"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시군구코드","시군구명","시설주소","전화번호","우편번호"
"서울시 강동구 재가노인복지기관","A9744","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 구천면로68나길 10-1 (천호동)","",""
"문정데이케어센터","A9757","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 동남로4길 36, 5층 (문정동)","",""
"죽헌 미르데이센터(성북1호)","A9782","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 보국문로 10 (정릉동,부광빌딩 5층)","",""
"강서구립 연지데이케어센터","A9794","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 화곡로58길 30-7 (화곡동)","",""
"한서재가노인복지센터","A9798","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 월드컵로13길 80, 1층 (망원동)","",""
"서울시강북구재가노인복지기관","A9810","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 삼양로 478, 2층 (수유동)","",""
"죽헌 미르데이센터(강동1호)","A9825","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 천호대로 1210 (둔촌동,은선빌딩 4층)","",""
"성모시니어스데이케어센터","A9881","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 곰달래로35길 85 (화곡동)","",""
"성동노인종합복지관병설성동데이케어센터","C0000006888","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1120000000","성동구","서울특별시 성동구 마조로 77 (마장동)","",""
"샬롬노인복지센터","C0000006990","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1120000000","성동구","서울특별시 성동구 광나루로 319 (송정동)","",""
"광진단기보호센터(광진노인종합복지관 부설)","C0000007095","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 군자로 88 (군자동)","",""
"광진어르신복지센터","C0000007187","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 자양로51길 11-25 (구의동)","",""
"광진데이케어센터","C0000007191","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 군자로 88 (군자동)","",""
"은천치매단기보호센터","C0000007273","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 장한로27가길 66 (장안동)","",""
"삼육간호보건대학부설삼육재가복지센타","C0000007303","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 망우로20가길 34-6 (휘경동)","",""
"동대문노인복지센터","C0000007409","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 답십리로 184 (답십리동)","",""
"새서울노인복지센터","C0000007411","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 사가정로 276-16 (장안동)","",""
"동대문노인종합복지관병설주간보호센터","C0000007435","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 제기로33길 25 (청량리동)","",""
"중랑구 재가노인복지센터","C0000007633","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 면목로 352 (면목동,3층)","",""
"길음주간보호소","C0000007721","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 삼양로8가길 32 (길음동)","",""
"참사랑가정봉사원파견센터","C0000008119","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 삼각산로 157 (수유동)","",""
"인덕재가노인복지센터(단기보호시설)","C0000008885","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 진관외동 488 ","",""
"백산재가노인복지시설","C0000011016","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 모래내로 285 (홍은동)","",""
"사랑노인복지센터","C0000011036","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 북아현로 85 (북아현동)","",""
"보사노인복지센터","C0000011315","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 동교로 132-3 (서교동)","",""
"서교노인복지센터","C0000011317","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 월드컵로8길 49 (서교동)","",""
"강서노인주간보호센터","C0000011713","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 양천로57길 36 (가양동)","",""
"가나안 사랑의 집","C0000012300","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 경인로15길 116-10 (오류동)","",""
"주현방문요양센터","C0000012704","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 가마산로 373 (대림동)","",""
"나래노인복지센터","C0000012902","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 여의대방로24길 92 (신대방동)","",""
"미르사랑","C0000013026","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 봉천로 575 (봉천동)","",""
"소리마을노인주간보호센터","C0000014162","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 구천면로 285 (천호동)","",""
"용산노인복지센터","C0100974498","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1117000000","용산구","서울특별시 용산구 한강로2가  2-11 대우아이빌 712호 ","",""
"정훈노인복지센터","C0102740134","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 오패산로28길 5-17 (미아동)","",""
"광진노인보호센터(주야간보호소)","C0102906284","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 뚝섬로58길 13 (자양동)","",""
"보사노인복지센터","C0103215834","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 동교로 132-3 (서교동)","",""
"가족사랑 대자연 재가요양센터","C0103277375","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 광장동 산 148-11 대오빌딩 6층 ","",""
"푸른요양원","C0104218950","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 도봉로81길 43 (수유동)","",""
"한사랑복지센터","C0106473750","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 은천로 83-1 (봉천동)","",""
"상록재가노인지원센터","C0108238226","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 남현길 63 (남현동)","",""
